id,name,features
71825,H***** R***** W*********,4|Batam|Hotel|Sekupang
71826,R******* @ B*** A** B****,2|Batam|Hotel|Batu Aji
71827,D M****** B****,2|Batam|Hotel|Sekupang
71828,OS H**** T****** U***** B****,2|Batam|Hotel|Batu Aji
71829,R******* @ B*** A** B**** 2,2|Batam|Hotel|Lubuk Baja
71830,T** A***** B****,3|Batam|Hotel|Batam
71831,R******* @ P**** M***** S******* B****,2|Batam|Hotel|Batam City
71832,R******* P*** @ K****** A** B*** A**,3|Batam|Hotel|Segulung
71833,A***** H****,4|Batam|Hotel|Batam Center
71834,Q**** I** B**** R*********,2|Batam|Bed & breakfast|Batam Center
71835,R******* n*** R*** E***** F****** B****,2|Batam|Hotel|Batu Aji
71836,S** V*** H**** M****** by OS,2|Batam|Hotel|Batam City
71837,L*** H****,3|Batam|Hotel|Batu Aji
71838,A*** P****** P******** L****** B*** D 6 B****,0|Batam|Hotel|Batam
71839,OS H**** B*** A** B****,1|Batam|Hotel|Batu Aji
71840,V**** H****,4|Batam|Hotel|Batam Center
71841,OS S**** H**** B**** P****** by A**********,2|Batam|Hotel|Batu Aji
71842,S***** I** S****** S******* B****,1|Batam|Guest House|Sekupang
71843,A*** S****** S******* T**** S*** B*** D 1** B****,4|Batam|Hotel|Sekupang
71844,SP H****,3|Batam|Hotel|Batu Aji
71845,B**** H****** B******* H**** a** S**,2|Batam|Hotel|Batu Ampar
71846,Y**** H**** H****** B** B****,3|Batam|Hotel|Batu Ampar
71847,M O** H****,2|Batam|Hotel|Batam Center
71848,S**** B******* H****** B** B****,4|Batam|Hotel|Batu Ampar
71849,A****** A*********,3|Batam|Apartment|Nagoya
71850,G***** G*** B****,1|Batam|Hotel|Batam
71851,H**** G***** G***,2|Batam|Hotel|Batam Center
71852,O** 6** H**** G***** G***,3|Batam|Hotel|Lubuk Baja
71853,P****** P***** H****,4|Batam|Hotel|Batu Ampar
71854,A*** H****** B** D***** B****,0|Batam|Hotel|Batam
71855,R******* P*** n*** DC M*** B****,3|Batam|Hotel|Lubuk Baja
71856,G** H**** B****,3|Batam|Hotel|Batu Ampar
71857,Z** R**** N*** H****** B**,4|Batam|Hotel|Batam
71858,A*** N***** D*** C***** B**** B****,0|Batam|Hotel|Batam
71859,AP P****** B****,4|Batam|Hotel|Batu Ampar
71860,U******** H**** K**** B****,2|Batam|Hotel|Batam City
71861,S******* H****,2|Batam|Hotel|Nagoya
71862,J*** K*** R*********,1|Batam|Hotel|Lubuk Baja
71863,U******** H**** C****** N***** B**** by R*******,3|Batam|Hotel|Nagoya
71864,O** 9**** X2 H*******,2|Batam|Hotel|Lubuk Baja
71865,O** 1*** T***** B****** H****,2|Batam|Hotel|Lubuk Baja
71866,O** 3*** C***** J**** H*******,2|Batam|Hotel|Batam Center
71867,Z*** H**** H****** B** B****,3|Batam|Hotel|Batu Ampar
71868,O** 6** N*** H****,2|Batam|Hotel|Lubuk Baja
71869,R******* @ B**** B****,2|Batam|Hotel|Lubuk Baja
71870,K****** H****,2|Batam|Hotel|Batam
71871,R******* @ N***** I****,2|Batam|Hotel|Nagoya
71872,N*** a** D** B**** J**** S*****,2|Batam|Hotel|Batu Ampar
71873,F*** P***** by S******* B****,4|Batam|Hotel|Nagoya
71874,H**** G*****,3|Batam|Hotel|Nagoya
71875,B** H**** B****,3|Batam|Hotel|Nagoya
71876,O** 9**** H**** K*****,2|Batam|Bed & breakfast|Batam Center
71877,H*** I** B****,0|Batam|Hotel|Lubuk Baja
71878,S*********** B**** B****,3|Batam|Hotel|Lubuk Baja
71879,O** 1*** N** S*** H****,2|Batam|Hostel/Backpacker accommodation|Batu Ampar
71880,H*** H****,3|Batam|Hotel|Nagoya
71881,P***** H****** a** R******** B****,4|Batam|Hotel|Batu Ampar
71882,L***** I** N***** B****,0|Batam|Hotel|Batam
71883,O** 9** B**** V*** A********,3|Batam|Hotel|Lubuk Baja
71884,O** 1*** H**** G**** P*****,2|Batam|Hotel|Lubuk Baja
71885,G**** E*** H**** & S****,4|Batam|Hotel|Batu Ampar
71886,C******* L**** S*** H****,4|Batam|Hotel|Batam Center
71887,C**** I**,2|Batam|Hotel|Nagoya
71888,C****** O 6** R****** H****,3|Batam|Hotel|Nagoya
71889,89 H****,3|Batam|Hotel|Lubuk Baja
71890,R******* P****** n*** G**** B**** M***,3|Batam|Hotel|Batam Center
71891,S****** H**** B****,3|Batam|Hotel|Batam Center
71892,A****** B****,3|Batam|Hotel|Lubuk Baja
71893,B******* H****,4|Batam|Hotel|Nagoya
71894,V****** B****,3|Batam|Hotel|Lubuk Baja
71895,I H**** B**** B****,4|Batam|Hotel|Lubuk Baja
71896,A*** P***** C***** B****,0|Batam|Hotel|Batam
71897,A*** E** N***** K****** B*** I**** B*** T*** 20 B****,0|Batam|Hotel|Batam
71898,T** B** a** R******** B****,4|Batam|Hotel|Batam City
71899,D** D** H****,3|Batam|Hotel|Lubuk Baja
71900,A*** K****** N***** S***** B*** C 66 B****,0|Batam|Hotel|Batam
71901,R******* n*** N***** H*** M*** B**** 5,2|Batam|Hotel|Batam Center
71902,B**** S*** H****,4|Batam|Hotel|Nagoya
71903,R******* P*** n*** N***** H*** B**** 6,3|Batam|Hotel|Batam
71904,L** L** M****** H****,4|Batam|Hotel|Batam Center
71905,C*** C****** H****,2|Batam|Hotel|Batam
71906,G****** H**** B****,3|Batam|Hotel|Nagoya
71907,H****** H****,3|Batam|Hotel|Nagoya
71908,L*** I** N*****,0|Batam|Hotel|Lubuk Baja
71909,P***** H****,3|Batam|Hotel|Lubuk Baja
71910,L***** I** P*****,2|Batam|Hotel|Batam Center
71911,N***** O**,2|Batam|Hotel|Batu Ampar
71912,Z** R**** N*** N***** S*****,2|Batam|Hotel|Nagoya
71913,O** 1*** H**** B*****,3|Batam|Hotel|Batam Center
71914,A**** I** G***** B****,4|Batam|Hotel|Nagoya
71915,F****** H**** B****,3|Batam|Hotel|Batam
71916,O** 9**** H******* 81 B****,2|Batam|Bed & breakfast|Batu Aji
71917,E***** H****,4|Batam|Hotel|Nagoya
71918,O** 2*** H**** S****** H****,2|Batam|Hotel|Batam City
71919,N***** P**** B****,3|Batam|Hotel|Lubuk Baja
71920,B**** C*** H****,2|Batam|Hotel|Lubuk Baja
71921,Z** R**** N*** B** M*** P*****,3|Batam|Hotel|Batam Center
71922,A*** H**** B****,3|Batam|Hotel|Nagoya
71923,Da V***** B******* B****,3|Batam|Hotel|Lubuk Baja
71924,R******* n*** N***** C******* B**** 2,2|Batam|Guest House|Nagoya
71925,G**** N***** 68 H****,0|Batam|Hotel|Lubuk Baja
71926,De B*** H****,0|Batam|Hotel|Lubuk Baja
71927,O** 9**** H**** F*** S*** 2,2|Batam|Bed & breakfast|Nagoya
71928,O** 9**** H******* 81 P*****,2|Batam|Bed & breakfast|Batam City
71929,O** 9**** H**** F*** S*** 1,2|Batam|Bed & breakfast|Nagoya
71930,H****** S*****,4|Batam|Hotel|Batu Ampar
71931,H****** B****,4|Batam|Hotel|Lubuk Baja
71932,R******* P****** @ P****** B**** G****,3|Batam|Hotel|Batam Center
71933,O** 9**** H******* 81 B**** - A,2|Batam|Bed & breakfast|Batam City
71934,N***** H*** H**** B****,4|Batam|Hotel|Lubuk Baja
71935,H**** B**** H**** (****,0|Batam|Hotel|Batam
71936,T** H**** B****,3|Batam|Hotel|Nagoya
71937,O** 9**** H**** I******* 2,2|Batam|Bed & breakfast|Nagoya
71938,C**** V**** B****,4|Batam|Hotel|Nagoya
71939,A***** N***** H***,2|Batam|Hotel|Lubuk Baja
71940,L H**** E************,3|Batam|Hotel|Batam
71941,R******* n*** N***** H*** B**** 4,2|Batam|Guest House|Batu Ampar
71942,A**** N***** C*** H****,3|Batam|Hotel|Lubuk Baja
71943,A** H**** B****,0|Batam|Hotel|Batu Ampar
71944,O** 3*** C********* R********,2|Batam|Hotel|Batam Center
71945,T****** B****,2|Batam|Hotel|Batu Ampar
71946,R******* P*** n*** B**** C*** S*****,3|Batam|Hotel|Lubuk Baja
71947,O** 1*** D**** H****,2|Batam|Hotel|Lubuk Baja
71948,R******* n*** N***** H*** B**** 2,2|Batam|Hotel|Lubuk Baja
71949,I H**** B****,4|Batam|Hotel|Lubuk Baja
71950,H******* S***,0|Batam|Hotel|Lubuk Baja
71951,N***** M****** H**** a** R********,4|Batam|Hotel|Batam Center
71952,O** 1*** H**** P****,2|Batam|Hotel|Batu Aji
71953,O** 6** D' G***** H**** B****,0|Batam|Hotel|Batam
71954,O** 6** D G***** H**** B****,3|Batam|Hotel|Nagoya
71955,F******** N***** T****** C***,2|Batam|Hotel|Lubuk Baja
71956,Z** R**** N***** S***** M** C*****,3|Batam|Guest House|Nagoya
71957,T** K H****,3|Batam|Hotel|Nagoya
71958,R******* P*** n*** M*** N***** H*** B**** 3,3|Batam|Hotel|Lubuk Baja
71959,R******* n*** N***** H***,2|Batam|Guest House|Nagoya
71960,B****** H**** B****,4|Batam|Hotel|Lubuk Baja
71961,R******* S****** n*** RS A*** B*** B****,2|Batam|Hotel|Batam Center
71962,H**** P*** K******,1|Batam|Hotel|Lubuk Baja
71963,H**** P***** T***** By Z***,1|Batam|Hostel/Backpacker accommodation|Lubuk Baja
71964,T** M**** H****,2|Batam|Hotel|Batu Ampar
71965,A******* H**** B**** by P********,4|Batam|Hotel|Batam Center
71966,A******* E*** by P********,3|Batam|Hotel|Batu Ampar
71967,A**** B**** H**** a** R********,4|Batam|Hotel|Lubuk Baja
71968,i*** S***** B**** N*****,3|Batam|Hotel|Nagoya
71969,A*** N***** S******** 1** B****,0|Batam|Hotel|Batam
71970,K**** H**** N***** B****,4|Batam|Hotel|Lubuk Baja
71971,A*** R***** G**** M** B****,0|Batam|Hotel|Batam
71972,OS H**** E****** B**** C*****,2|Batam|Hotel|Batam City
71973,A******** Q**** V******* B****,4|Batam|Aparthotel|Batam Center
71974,G**** R*** H****,3|Batam|Hotel|Batam Center
71975,D**** H*******,0|Batam|Hotel|Batam City
71976,D***** H******* B****,4|Batam|Hotel|Batam Center
71977,A****** B******* R******** B**** By Z***,3|Batam|Hotel|Batam Center
71978,Z** B******* H****,3|Batam|Hotel|Batam City
71979,P***** R******** S******* A********,4|Batam|Aparthotel|Batam Center
71980,B*** W****** P****** P***** B****,4|Batam|Hotel|Batam City
71981,H**** F**** O**,2|Batam|Hotel|Batam Center
71982,R******* G*** a** C********* C***** B****,5|Batam|Hotel|Batam City
71983,G**** S***** H**** B****,3|Batam|Hotel|Batam City
71984,O** 9**** S***** H****,2|Batam|Hotel|Batam Center
71985,T** C***** H**** a** R******** by O******* B****,3|Batam|Hotel|Batam City
71986,J***** H******* B**** P*********,1|Batam|Guest House|Batam Center
71987,R******* P*** @ B**** C*****,3|Batam|Guest House|Batam Center
71988,H***** R***** B*******,4|Batam|Hotel|Segulung
71989,G******** I** B**** R*********,2|Batam|Hotel|Batam Center
71990,E*** B****,3|Batam|Hotel|Batam City
71991,G***** V***,4|Batam|Hotel|Bengkong
71992,W*** V**** & S**,4|Batam|Hotel|Bengkong
71993,R******* n*** P***** C********* B****,2|Batam|Guest House|Bengkong
71994,K***** L*** V****,3|Batam|Hotel|Batam Center
71995,R******* P*** n*** P***** C********* 2,3|Batam|Hotel|Batam Center
71996,B******* B***** H****,2|Batam|Bed & breakfast|Batam Center
71997,R******* P*** N*** K**** M***,3|Batam|Hotel|Batam Center
71998,R******* N*** K**** m*** b**** c*****,2|Batam|Hotel|Batam Center
71999,T** G***** B** H**** B****,3|Batam|Hotel|Bengkong
72000,S**** B**** C***** H**** a** C*********,3|Batam|Hotel|Batam Center
72001,L***** I** B**** C*****,2|Batam|Hotel|Batam City
72002,Z** R**** N*** T**** T*****,3|Batam|Hotel|Batam Center
72003,R******* P*** n*** F**** T******* B**** C*****,3|Batam|Guest House|Nagoya
72004,R******* @ B**** C***** 2,2|Batam|Guest House|Batam Center
72005,S******** - P**** G*****,1|Batam|Guest House|Batam Center
72006,R****** H****,0|Batam|Hotel|Batam Center
72007,B******* H**** 01,3|Batam|Hotel|Batam Center
72008,A*** B**** C***** E**** P**** 1,0|Batam|Hotel|Batam
72009,S**** O** C****** O 1*** K*** G**** H****,2|Batam|Hotel|Batam City
72010,H****** O** B****,4|Batam|Hotel|Batam City
72011,A*** G******** A**** Y*** B****,0|Batam|Hotel|Batam
72012,G******** H**** B****,2|Batam|Hotel|Batam City
72013,C****** O 1*** B**** H****,2|Batam|Hotel|Batam Center
72014,B**** H**** B**** C*****,2|Batam|Hotel|Batam Center
72015,R******* A******** @ B**** C***** 3,2|Batam|Guest House|Batam Center
72016,O** 3*** B**** O** G*********,2|Batam|Hotel|Batam Center
72017,S****** B****,3|Batam|Hotel|Batam Center
72018,B**** M******* H**** H****** B**,5|Batam|Hotel|Batu Ampar
72019,L***** I** H**** B****,2|Batam|Hotel|Batam City
72020,H***** B**** C*****,4|Batam|Hotel|Batam Center
72021,O** 7** N**** I***** R*****,2|Batam|Hotel|Batam Center
72022,P** B****,4|Batam|Hotel|Batam Center
72023,Z** R**** N*** P****** B**** C*****,3|Batam|Hotel|Batam
72024,K******,2|Batam|Hotel|Batam City
72025,S******** - D****** P*****,1|Batam|Villa|Batam Center
72026,B**** V*** B**** R*****,4|Batam|Resort|Nongsa
72027,M****** R****** N*****,5|Batam|Resort|Nongsa
72028,O** 1*** M***** H*******,2|Batam|Hostel/Backpacker accommodation|Batam Center
72029,R******* @ C****** B****,1|Batam|Hotel|Segulung
72030,S*** ON 2*** Z***** H*******,2|Batam|Hostel/Backpacker accommodation|Batam City
72031,OS H**** A****** B****,2|Batam|Hotel|Batam City
72032,A*** B****** H*** N**** B**** V**** I**** B****,3|Batam|Hotel|Batam Center
72033,B****** G**** H**** n*** H*** N**** A****** B****,2|Batam|Bed & breakfast|Batam Center
72034,N***** P**** M***** a** R*****,4|Batam|Resort|Nongsa
72035,O** 9**** B****** H******* & C***,2|Batam|Hotel|Batam Center
72036,R******* n*** H*** N**** B**** A******,2|Batam|Guest House|Batam City
72037,R******* n*** P**** B****** 1 B****,2|Batam|Hotel|Batam Center
72038,R******* S****** n*** K**** R*** L***,2|Bandar Lampung|Hotel|Lampung
72039,T*** B**** R***** B****,4|Batam|Resort|Nongsa
72040,U******** H**** R H**** B****,3|Batam|Hotel|Nongsa
72041,H***** H**** B****,4|Batam|Hotel|Nongsa
72042,T** Z*** H**** A** C********* B*******,4|Baturaja|Hotel|Baturaja Timur
72043,S** R***** By Z***,3|Batam|Hotel|Barelang
72044,H**** B**** I**** L******,3|Baturaja|Hotel|Baturaja Timur
72045,R******* S****** n*** C******* P*********,2|Sukabumi|Hotel|Sukabumi City Center
72046,O** 9**** Fj A******* K***,2|Prabumulih|Bed & breakfast|Prabumulih
72047,O** 9**** W**** A***** S******,2|Prabumulih|Hotel|Prabumulih
72048,O** 9**** S***** H******* S******,2|Prabumulih|Hotel|Prabumulih
72049,R******* @ J**** P**** K**** P*********,2|Prabumulih|Hotel|Prabumulih
72050,O** 9**** K*** S****,2|Prabumulih|Bed & breakfast|Prabumulih
72051,O** 2*** L**** R******** P*********,2|Prabumulih|Hotel|Prabumulih
72052,K*** B**** R***** B**** By Z***,4|Batam|Resort|Batam City
72053,O** 9**** I**** H******* S******,2|Prabumulih|Bed & breakfast|Prabumulih
72054,R******* S****** n*** AR B**** H******* P*********,2|Prabumulih|Hotel|Prabumulih
72055,R******* n*** C******* P*********,2|Prabumulih|Hotel|Prabumulih
72056,F******** P*********,3|Prabumulih|Hotel|East Prabumulih
72057,O** 3*** R*** R******** S******,2|Prabumulih|Hotel|Prabumulih
72058,I**** M***,4|Bintan|Hotel|Bintan
72059,M***** S*** B**** R*****,5|Bintan|Hotel|Lagoi
72060,N****** B**** C***,3|Bintan|Hotel|Lagoi
72061,N****** R***** H****,5|Bintan|Hotel|Lagoi
72062,B***** C***** B**** R*****,4|Bintan|Hotel|Bintan
72063,B***** S****** A********,2|Bintan|Hotel|Lagoi
72064,d****** L**** B*****,2|Bintan|Hotel|Lagoi
72065,T** A**** R***** B*****,4|Bintan|Resort|Lagoi
72066,B**** B*** V**** B*****,4|Bintan|Hotel|Bintan
72067,N**** B***** a T****** P******** R*****,5|Bintan|Resort|Teluk Sebong
72068,B***** T*** B*****,5|Bintan|Hotel|Lagoi
72069,A****** R***** a** S** B*****,5|Bintan|Resort|Lagoi
72070,C***** B*****,4|Bintan|Aparthotel|Lagoi
72071,T** S******* B*****,5|Bintan|Resort|Lagoi
72072,F*** P***** by S******* B****** L**** B**,4|Bintan|Hotel|Lagoi
72073,G**** L**** H**** B*****,4|Bintan|Hotel|Lagoi
72074,L**** B** V*****,5|Bintan|Villa|Lagoi
72075,K****** V***** L**** B** B*****,4|Bintan|Resort|Lagoi
72076,P***** I**** L**** B*****,5|Bintan|Hotel|Teluk Sebong
72077,B***** L***** R*****,5|Bintan|Resort|Lagoi
72078,de B***** V****,2|Bintan|Hotel|Teluk Bintan
72079,P******* H**** T****** P*****,2|Tanjungpinang|Hotel|Tanjung pinang barat
72080,F**** H****,3|Tanjungpinang|Hotel|Tanjungpinang
72081,H**** S******* J***,3|Tanjungpinang|Hotel|Tanjung Pinang
72082,O** 2*** S******* J*** H****,2|Tanjungpinang|Hotel|Tanjung Pinang
72083,N*** a** D** L***** B*****,3|Tanjungpinang|Hotel|Tanjung pinang kota
72084,S*** ON 2*** H**** S****,2|Tanjungpinang|Hotel|Tanjung Pinang
72085,H**** L*** J***,3|Tanjungpinang|Hotel|Tanjung Pinang
72086,B***** L**** L**** I**,4|Tanjungpinang|Hotel|Tanjung Pinang
72087,P******* H**** T************,4|Tanjungpinang|Hotel|Tanjung Pinang
72088,A****** H**** B***** - T************,4|Tanjungpinang|Bed & breakfast|Tanjung pinang barat
72089,O** 1*** E***** M******* By S*** 2,2|Pekanbaru|Hostel/Backpacker accommodation|Tanjung Pinang
72090,P**** H**** T************,3|Tanjungpinang|Hotel|Tanjung Pinang
72091,O** 1*** P**** H**** T****** P*****,2|Tanjungpinang|Bed & breakfast|Tanjung Pinang
72092,O** 1*** K*** H****,2|Tanjungpinang|Hotel|Tanjung Pinang
72093,O** 8** H**** H****,2|Tanjungpinang|Hotel|Tanjung Pinang
72094,H**** H****,2|Tanjungpinang|Hotel|Tanjungpinang
72095,P****** a** R*****,3|Tanjungpinang|Hotel|Melayu Kota Piring
72096,CK T************ H**** a** C********* C*****,4|Tanjungpinang|Hotel|Batu IX
72097,A**** H**** & R****,1|Tanjungpinang|Hotel|Tanjung Pinang
72098,R******* @ Jl D I P******** B*** 7 T****** P*****,1|Tanjungpinang|Hotel|Tanjung Pinang
72099,C******* H**** T************,4|Tanjungpinang|Hotel|Batu IX
72100,A**** T****** P***** H**** a** C********* C*****,4|Tanjungpinang|Hotel|Batu IX
72101,H******* M** S****** W** K**** R*********,1|Bandar Lampung|Hotel|City Center
72102,M****** B**** R*****,3|Bintan|Resort|Gunung Kijang
72103,S******* P*** E*** R*****,1|Bintan|Hotel|Lagoi
72104,O** Of a K*** R***** B*****,5|Bintan|Resort|Gunung Kijang
72105,M****** B**** R*****,3|Bintan|Bed & breakfast|Bintan
72106,B***** A*** B**** R***** a** S**,4|Bintan|Resort|Bintan
72107,W**** O** I******** R*********,1|Palembang|Hotel|Palembang
72108,T** R******** B*****,5|Bintan|Hotel|Lagoi
72109,T****** B**** C*** a** R*****,3|Bintan|Resort|Bintan
72110,B***** P**** B**** R*****,3|Bintan|Hotel|Teluk Bakau
72111,B***** S** V**** B**** R*****,3|Bintan|Resort|Bintan
72112,I**** H**** a** R*****,2|Palembang|Hotel|Indralaya Utara
72113,S**** O** C********* O 3*** H**** A**** B******,2|Palembang|Bed & breakfast|Sukarami
72114,R**** H**** P********,3|Palembang|Hotel|Sukarami
72115,R******* n*** S****** B****** S** II,1|Palembang|Hotel|Alang-Alang Lebar
72116,L***** I** H** T****,4|Palembang|Guest House|Alang-Alang Lebar
72117,R******* @ J**** L***** S****** P********,2|Palembang|Hotel|Sukarami
72118,S**** O** 2** M****** R******** S******,2|Palembang|Hostel/Backpacker accommodation|Alang-Alang Lebar
72119,O** 3*** G** G**** H****,2|Palembang|Hotel|Palembang
72120,R******* P*** n*** P******** A****** 3,3|Palembang|Hotel|Sukarami
72121,O** 9** P********* T****,2|Palembang|Hostel/Backpacker accommodation|Sukarami
72122,O** 1** N****** R********,2|Palembang|Hotel|Ilir Barat 1
72123,U******** H**** N****** P******** by R*******,3|Palembang|Hotel|Ilir Barat 1
72124,O** 3*** H**** R*** P********,2|Palembang|Hotel|Palembang
72125,O** 4** H**** B******,2|Palembang|Hostel/Backpacker accommodation|Sukarami
72126,R******* n*** J**** K****** H*** B****** P********,2|Palembang|Hotel|Palembang
72127,O** 3*** H**** R*** C******,2|Palembang|Hotel|Palembang
72128,O** 1*** F****** A****** H****,2|Palembang|Hotel|Sukarami
72129,R******* n*** G**** A**** P********,2|Palembang|Hotel|Ilir Barat
72130,R******* @ J**** K****** H*** B****** P******** 2,2|Palembang|Hotel|Palembang
72131,P****** G**** H**** P******** R*********,2|Palembang|Hotel|Ilir Barat
72132,O** 3** H**** S*******,2|Palembang|Hostel/Backpacker accommodation|Sukarami
72133,I*** K*** P********,2|Palembang|Hotel|Palembang
72134,T****** H******* B******,4|Palembang|Villa|Palembang
72135,H**** S****** P******* B****** P********,4|Palembang|Hotel|Sukarami
72136,R********* R S********,2|Palembang|Hotel|Ilir Barat 1
72137,R******* n*** P******** A****** 2,2|Palembang|Hotel|Palembang
72138,O** 1** D****** B******,3|Palembang|Hostel/Backpacker accommodation|Sukarami
72139,R******* n*** T**** W***** A*** P**** K*** P******** 2,2|Palembang|Hotel|Palembang
72140,D***** H**** S******,1|Palembang|Bed & breakfast|Palembang
72141,R******* S****** @ J**** W******* P********,1|Palembang|Hotel|Ilir Barat 1
72142,O** 9**** A*** K***,2|Palembang|Bed & breakfast|Palembang
72143,S*** H**** B***** P********,3|Palembang|Hotel|Sukarami
72144,S*** ON 2*** W**** H*********,2|Palembang|Bed & breakfast|Ilir Barat
72145,O** 9**** W**** K******,2|Palembang|Bed & breakfast|Palembang
72146,R******* n*** RS B********** P********,2|Palembang|Guest House|Ilir Barat
72147,R******* n*** G**** A**** 2 P********,2|Palembang|Hotel|Ilir Barat
72148,O** 3** M**** R******** P******** I,2|Palembang|Hostel/Backpacker accommodation|Ilir Barat
72149,R******* @ J**** W******* P****,1|Palembang|Hotel|Ilir Barat 1
72150,O** 9**** H**** Rd P******,2|Palembang|Bed & breakfast|Palembang
72151,R******* @ KM 5 P********,1|Palembang|Hotel|Palembang
72152,O** 3*** A***** R********,2|Palembang|Hotel|Palembang
72153,O** 3** M**** R******** P******** Il,2|Palembang|Bed & breakfast|Ilir Barat
72154,R******* n*** S******** U********* P******** 2,2|Palembang|Guest House|Ilir Barat
72155,R******* n*** S******** U********* P********,2|Palembang|Hotel|Ilir Barat
72156,R******* n*** RS S*** K*******,1|Palembang|Hotel|Ilir Barat 1
72157,T** E******* H**** P********,4|Palembang|Hotel|Ilir Barat
72158,R******* @ J**** D***** L**** R*** P********,2|Palembang|Bed & breakfast|Palembang
72159,S*** ON 9**** S***** K***,2|Palembang|Bed & breakfast|Palembang
72160,R******* n*** T**** P**** P********,1|Palembang|Hotel|Ilir Timur I
72161,S*** ON 2*** H**** P****** S******,2|Palembang|Hostel/Backpacker accommodation|Palembang
72162,R**** H**** C*** A** R****,2|Palembang|Hotel|Sukarami
72163,O** 3*** T** T**** S****** R********,2|Palembang|Hotel|Palembang
72164,O** 3** W**** E**** L***,2|Palembang|Hotel|Ilir Barat
72165,O** 2** N****** H*******,3|Palembang|Hotel|Ilir Barat
72166,O** 2** P********* R**** H****,2|Palembang|Hostel/Backpacker accommodation|Ilir Timur II
72167,7 D**** H**** By Z***,1|Palembang|Hotel|Ilir Barat 1
72168,R******* P*** n*** P******** S***** M***,3|Palembang|Hotel|Ilir Barat
72169,O** 2*** A***** H******* S******,2|Palembang|Bed & breakfast|bukit kecil
72170,A***** H**** P********,2|Palembang|Hotel|Ilir Timur I
72171,K******* n*** P******** I*** M*** 4,1|Palembang|Hotel|Ilir Timur II
72172,O** 6** A***** K***,2|Palembang|Hotel|Ilir Barat
